id,created,updated,currency,exchange_rate,exchange_date,exchange_rate_buy,bonds_map,url
88431,2018-12-10 14:00:15,2018-12-10 14:00:15,USD_A3500,37.358300,2018-12-10 14:00:15,,[],
88397,2018-12-10 13:30:17,2018-12-10 13:30:17,USD_A3500,37.358300,2018-12-10 13:30:17,,[],
88365,2018-12-10 13:00:19,2018-12-10 13:00:19,USD_A3500,37.358300,2018-12-10 13:00:19,,[],
88311,2018-12-07 19:30:14,2018-12-07 19:30:14,USD_A3500,37.856700,2018-12-07 19:30:14,,[],
88267,2018-12-07 19:00:18,2018-12-07 19:00:18,USD_A3500,37.856700,2018-12-07 19:00:18,,[],
88222,2018-12-07 18:30:12,2018-12-07 18:30:12,USD_A3500,37.856700,2018-12-07 18:30:12,,[],
88178,2018-12-07 18:00:18,2018-12-07 18:00:18,USD_A3500,37.856700,2018-12-07 18:00:18,,[],
88135,2018-12-07 17:30:15,2018-12-07 17:30:15,USD_A3500,37.856700,2018-12-07 17:30:15,,[],
88092,2018-12-07 17:00:22,2018-12-07 17:00:22,USD_A3500,37.856700,2018-12-07 17:00:22,,[],
88046,2018-12-07 16:30:13,2018-12-07 16:30:13,USD_A3500,37.856700,2018-12-07 16:30:13,,[],
88002,2018-12-07 16:00:17,2018-12-07 16:00:17,USD_A3500,37.856700,2018-12-07 16:00:17,,[],
87958,2018-12-07 15:30:15,2018-12-07 15:30:15,USD_A3500,37.856700,2018-12-07 15:30:14,,[],
87916,2018-12-07 15:00:19,2018-12-07 15:00:19,USD_A3500,37.856700,2018-12-07 15:00:19,,[],
87871,2018-12-07 14:30:15,2018-12-07 14:30:15,USD_A3500,37.856700,2018-12-07 14:30:15,,[],
87830,2018-12-07 14:00:20,2018-12-07 14:00:20,USD_A3500,37.856700,2018-12-07 14:00:19,,[],
87782,2018-12-07 13:30:16,2018-12-07 13:30:16,USD_A3500,37.856700,2018-12-07 13:30:16,,[],
87742,2018-12-07 13:00:17,2018-12-07 13:00:17,USD_A3500,37.856700,2018-12-07 13:00:16,,[],
87687,2018-12-06 19:30:14,2018-12-06 19:30:14,USD_A3500,37.938300,2018-12-06 19:30:14,,[],
87643,2018-12-06 19:00:17,2018-12-06 19:00:17,USD_A3500,37.938300,2018-12-06 19:00:17,,[],
87598,2018-12-06 18:30:14,2018-12-06 18:30:14,USD_A3500,37.938300,2018-12-06 18:30:14,,[],
87554,2018-12-06 18:00:19,2018-12-06 18:00:19,USD_A3500,37.938300,2018-12-06 18:00:18,,[],
87512,2018-12-06 17:30:14,2018-12-06 17:30:14,USD_A3500,37.938300,2018-12-06 17:30:14,,[],
87470,2018-12-06 17:00:22,2018-12-06 17:00:22,USD_A3500,37.938300,2018-12-06 17:00:22,,[],
87381,2018-12-06 16:00:18,2018-12-06 16:00:18,USD_A3500,37.938300,2018-12-06 16:00:18,,[],
87337,2018-12-06 15:30:15,2018-12-06 15:30:15,USD_A3500,37.938300,2018-12-06 15:30:15,,[],
87293,2018-12-06 15:00:20,2018-12-06 15:00:20,USD_A3500,37.938300,2018-12-06 15:00:20,,[],
87252,2018-12-06 14:30:19,2018-12-06 14:30:19,USD_A3500,37.938300,2018-12-06 14:30:19,,[],
87202,2018-12-06 14:00:17,2018-12-06 14:00:17,USD_A3500,37.938300,2018-12-06 14:00:17,,[],
87159,2018-12-06 13:30:16,2018-12-06 13:30:16,USD_A3500,37.938300,2018-12-06 13:30:16,,[],
87118,2018-12-06 13:00:17,2018-12-06 13:00:17,USD_A3500,37.938300,2018-12-06 13:00:17,,[],
87065,2018-12-05 19:30:14,2018-12-05 19:30:14,USD_A3500,37.061700,2018-12-05 19:30:14,,[],
87024,2018-12-05 19:00:19,2018-12-05 19:00:19,USD_A3500,37.061700,2018-12-05 19:00:18,,[],
86981,2018-12-05 18:30:15,2018-12-05 18:30:15,USD_A3500,37.061700,2018-12-05 18:30:15,,[],
86938,2018-12-05 18:00:18,2018-12-05 18:00:18,USD_A3500,37.061700,2018-12-05 18:00:18,,[],
86898,2018-12-05 17:30:15,2018-12-05 17:30:15,USD_A3500,37.061700,2018-12-05 17:30:15,,[],
86855,2018-12-05 17:00:20,2018-12-05 17:00:20,USD_A3500,37.061700,2018-12-05 17:00:19,,[],
86814,2018-12-05 16:30:16,2018-12-05 16:30:16,USD_A3500,37.061700,2018-12-05 16:30:16,,[],
86773,2018-12-05 16:00:17,2018-12-05 16:00:17,USD_A3500,37.061700,2018-12-05 16:00:17,,[],
86730,2018-12-05 15:30:15,2018-12-05 15:30:15,USD_A3500,37.061700,2018-12-05 15:30:15,,[],
86688,2018-12-05 15:00:20,2018-12-05 15:00:20,USD_A3500,37.061700,2018-12-05 15:00:19,,[],
86645,2018-12-05 14:30:13,2018-12-05 14:30:13,USD_A3500,37.061700,2018-12-05 14:30:13,,[],
86604,2018-12-05 14:00:17,2018-12-05 14:00:17,USD_A3500,37.061700,2018-12-05 14:00:17,,[],
86560,2018-12-05 13:30:15,2018-12-05 13:30:15,USD_A3500,37.061700,2018-12-05 13:30:15,,[],
86523,2018-12-05 13:00:17,2018-12-05 13:00:17,USD_A3500,37.061700,2018-12-05 13:00:17,,[],
86474,2018-12-04 19:30:15,2018-12-04 19:30:15,USD_A3500,36.890000,2018-12-04 19:30:15,,[],
86435,2018-12-04 19:00:16,2018-12-04 19:00:16,USD_A3500,36.890000,2018-12-04 19:00:16,,[],
86397,2018-12-04 18:30:15,2018-12-04 18:30:15,USD_A3500,36.890000,2018-12-04 18:30:15,,[],
86360,2018-12-04 18:00:18,2018-12-04 18:00:18,USD_A3500,36.890000,2018-12-04 18:00:18,,[],
86321,2018-12-04 17:30:15,2018-12-04 17:30:15,USD_A3500,36.890000,2018-12-04 17:30:15,,[],
86285,2018-12-04 17:00:20,2018-12-04 17:00:20,USD_A3500,36.890000,2018-12-04 17:00:19,,[],
86245,2018-12-04 16:30:14,2018-12-04 16:30:14,USD_A3500,36.890000,2018-12-04 16:30:14,,[],
86206,2018-12-04 16:00:18,2018-12-04 16:00:18,USD_A3500,36.890000,2018-12-04 16:00:18,,[],
86175,2018-12-04 15:30:19,2018-12-04 15:30:19,USD_A3500,36.890000,2018-12-04 15:30:19,,[],
86132,2018-12-04 15:00:19,2018-12-04 15:00:19,USD_A3500,36.890000,2018-12-04 15:00:19,,[],
86093,2018-12-04 14:30:15,2018-12-04 14:30:15,USD_A3500,36.890000,2018-12-04 14:30:15,,[],
86058,2018-12-04 14:00:21,2018-12-04 14:00:21,USD_A3500,36.890000,2018-12-04 14:00:21,,[],
86018,2018-12-04 13:30:18,2018-12-04 13:30:18,USD_A3500,36.890000,2018-12-04 13:30:18,,[],
85982,2018-12-04 13:00:17,2018-12-04 13:00:17,USD_A3500,36.890000,2018-12-04 13:00:16,,[],
85937,2018-12-03 19:30:15,2018-12-03 19:30:15,USD_A3500,38.021700,2018-12-03 19:30:15,,[],
85903,2018-12-03 19:00:18,2018-12-03 19:00:18,USD_A3500,38.021700,2018-12-03 19:00:18,,[],
85869,2018-12-03 18:30:16,2018-12-03 18:30:16,USD_A3500,38.021700,2018-12-03 18:30:15,,[],
85837,2018-12-03 18:00:20,2018-12-03 18:00:20,USD_A3500,38.021700,2018-12-03 18:00:20,,[],
85768,2018-12-03 17:00:22,2018-12-03 17:00:22,USD_A3500,38.021700,2018-12-03 17:00:21,,[],
85734,2018-12-03 16:30:14,2018-12-03 16:30:14,USD_A3500,38.021700,2018-12-03 16:30:14,,[],
85700,2018-12-03 16:00:19,2018-12-03 16:00:19,USD_A3500,38.021700,2018-12-03 16:00:19,,[],
85667,2018-12-03 15:30:17,2018-12-03 15:30:17,USD_A3500,38.021700,2018-12-03 15:30:17,,[],
85632,2018-12-03 15:00:20,2018-12-03 15:00:20,USD_A3500,38.021700,2018-12-03 15:00:20,,[],
85597,2018-12-03 14:30:14,2018-12-03 14:30:14,USD_A3500,38.021700,2018-12-03 14:30:14,,[],
85566,2018-12-03 14:00:19,2018-12-03 14:00:19,USD_A3500,38.021700,2018-12-03 14:00:18,,[],
85538,2018-12-03 13:30:16,2018-12-03 13:30:16,USD_A3500,38.021700,2018-12-03 13:30:16,,[],
85510,2018-12-03 13:00:18,2018-12-03 13:00:18,USD_A3500,38.021700,2018-12-03 13:00:17,,[],
85453,2018-11-30 19:30:14,2018-11-30 19:30:14,USD_A3500,38.021700,2018-11-30 19:30:14,,[],
85407,2018-11-30 19:00:17,2018-11-30 19:00:17,USD_A3500,38.021700,2018-11-30 19:00:16,,[],
85362,2018-11-30 18:30:15,2018-11-30 18:30:15,USD_A3500,38.021700,2018-11-30 18:30:15,,[],
85314,2018-11-30 18:00:18,2018-11-30 18:00:18,USD_A3500,38.021700,2018-11-30 18:00:17,,[],
85269,2018-11-30 17:30:14,2018-11-30 17:30:14,USD_A3500,38.021700,2018-11-30 17:30:13,,[],
85225,2018-11-30 17:00:22,2018-11-30 17:00:22,USD_A3500,38.021700,2018-11-30 17:00:22,,[],
85177,2018-11-30 16:30:15,2018-11-30 16:30:15,USD_A3500,38.021700,2018-11-30 16:30:14,,[],
85130,2018-11-30 16:00:17,2018-11-30 16:00:17,USD_A3500,38.021700,2018-11-30 16:00:17,,[],
85086,2018-11-30 15:30:14,2018-11-30 15:30:14,USD_A3500,38.021700,2018-11-30 15:30:14,,[],
85038,2018-11-30 15:00:17,2018-11-30 15:00:17,USD_A3500,38.021700,2018-11-30 15:00:17,,[],
84993,2018-11-30 14:30:13,2018-11-30 14:30:13,USD_A3500,38.021700,2018-11-30 14:30:13,,[],
84949,2018-11-30 14:00:17,2018-11-30 14:00:17,USD_A3500,38.021700,2018-11-30 14:00:17,,[],
84902,2018-11-30 13:30:16,2018-11-30 13:30:16,USD_A3500,38.021700,2018-11-30 13:30:16,,[],
84855,2018-11-30 13:00:17,2018-11-30 13:00:17,USD_A3500,38.021700,2018-11-30 13:00:16,,[],
84795,2018-11-29 19:30:14,2018-11-29 19:30:14,USD_A3500,38.531700,2018-11-29 19:30:14,,[],
84747,2018-11-29 19:00:16,2018-11-29 19:00:16,USD_A3500,38.531700,2018-11-29 19:00:16,,[],
84698,2018-11-29 18:30:14,2018-11-29 18:30:14,USD_A3500,38.531700,2018-11-29 18:30:14,,[],
84652,2018-11-29 18:00:18,2018-11-29 18:00:18,USD_A3500,38.531700,2018-11-29 18:00:18,,[],
84603,2018-11-29 17:30:15,2018-11-29 17:30:15,USD_A3500,38.531700,2018-11-29 17:30:15,,[],
84508,2018-11-29 16:30:15,2018-11-29 16:30:15,USD_A3500,38.531700,2018-11-29 16:30:15,,[],
84459,2018-11-29 16:00:16,2018-11-29 16:00:16,USD_A3500,38.531700,2018-11-29 16:00:15,,[],
84418,2018-11-29 15:30:20,2018-11-29 15:30:20,USD_A3500,38.531700,2018-11-29 15:30:20,,[],
84364,2018-11-29 15:00:19,2018-11-29 15:00:19,USD_A3500,38.531700,2018-11-29 15:00:19,,[],
84316,2018-11-29 14:30:15,2018-11-29 14:30:15,USD_A3500,38.531700,2018-11-29 14:30:15,,[],
84267,2018-11-29 14:00:16,2018-11-29 14:00:16,USD_A3500,38.531700,2018-11-29 14:00:16,,[],
84220,2018-11-29 13:30:17,2018-11-29 13:30:17,USD_A3500,38.531700,2018-11-29 13:30:17,,[],
84175,2018-11-29 13:00:18,2018-11-29 13:00:18,USD_A3500,38.531700,2018-11-29 13:00:18,,[],
84120,2018-11-28 19:30:16,2018-11-28 19:30:16,USD_A3500,38.875000,2018-11-28 19:30:16,,[],
84076,2018-11-28 19:00:18,2018-11-28 19:00:18,USD_A3500,38.875000,2018-11-28 19:00:18,,[],
84033,2018-11-28 18:30:16,2018-11-28 18:30:16,USD_A3500,38.875000,2018-11-28 18:30:16,,[],
83989,2018-11-28 18:00:20,2018-11-28 18:00:20,USD_A3500,38.875000,2018-11-28 18:00:20,,[],
83947,2018-11-28 17:30:16,2018-11-28 17:30:16,USD_A3500,38.875000,2018-11-28 17:30:16,,[],
83901,2018-11-28 17:00:19,2018-11-28 17:00:19,USD_A3500,38.875000,2018-11-28 17:00:18,,[],
83859,2018-11-28 16:30:17,2018-11-28 16:30:17,USD_A3500,38.875000,2018-11-28 16:30:16,,[],
83815,2018-11-28 16:00:19,2018-11-28 16:00:19,USD_A3500,38.875000,2018-11-28 16:00:19,,[],
83769,2018-11-28 15:30:15,2018-11-28 15:30:15,USD_A3500,38.875000,2018-11-28 15:30:15,,[],
83725,2018-11-28 15:00:18,2018-11-28 15:00:18,USD_A3500,38.875000,2018-11-28 15:00:18,,[],
83681,2018-11-28 14:30:15,2018-11-28 14:30:15,USD_A3500,38.875000,2018-11-28 14:30:15,,[],
83637,2018-11-28 14:00:15,2018-11-28 14:00:15,USD_A3500,38.875000,2018-11-28 14:00:15,,[],
83593,2018-11-28 13:30:16,2018-11-28 13:30:16,USD_A3500,38.875000,2018-11-28 13:30:16,,[],
83553,2018-11-28 13:00:17,2018-11-28 13:00:17,USD_A3500,38.875000,2018-11-28 13:00:17,,[],
83502,2018-11-27 19:30:15,2018-11-27 19:30:15,USD_A3500,38.155000,2018-11-27 19:30:14,,[],
83465,2018-11-27 19:00:17,2018-11-27 19:00:17,USD_A3500,38.155000,2018-11-27 19:00:17,,[],
83426,2018-11-27 18:30:15,2018-11-27 18:30:15,USD_A3500,38.155000,2018-11-27 18:30:14,,[],
83388,2018-11-27 18:00:17,2018-11-27 18:00:17,USD_A3500,38.155000,2018-11-27 18:00:17,,[],
83314,2018-11-27 17:00:19,2018-11-27 17:00:19,USD_A3500,38.155000,2018-11-27 17:00:19,,[],
83278,2018-11-27 16:30:18,2018-11-27 16:30:18,USD_A3500,38.155000,2018-11-27 16:30:17,,[],
83239,2018-11-27 16:00:20,2018-11-27 16:00:20,USD_A3500,38.155000,2018-11-27 16:00:20,,[],
83200,2018-11-27 15:30:14,2018-11-27 15:30:14,USD_A3500,38.155000,2018-11-27 15:30:14,,[],
83162,2018-11-27 15:00:20,2018-11-27 15:00:20,USD_A3500,38.155000,2018-11-27 15:00:20,,[],
83124,2018-11-27 14:30:16,2018-11-27 14:30:16,USD_A3500,38.155000,2018-11-27 14:30:15,,[],
83085,2018-11-27 14:00:19,2018-11-27 14:00:19,USD_A3500,38.155000,2018-11-27 14:00:18,,[],
83048,2018-11-27 13:30:17,2018-11-27 13:30:17,USD_A3500,38.155000,2018-11-27 13:30:17,,[],
83013,2018-11-27 13:00:19,2018-11-27 13:00:19,USD_A3500,38.155000,2018-11-27 13:00:19,,[],
83008,2018-11-26 21:10:50,2018-11-26 21:10:50,USD_A3500,36.886700,2018-11-26 21:10:50,,[],
82604,2018-11-26 14:00:15,2018-11-26 14:00:15,USD_A3500,36.886700,2018-11-26 14:00:15,,[],
82547,2018-11-26 11:33:08,2018-11-26 11:33:08,USD_A3500,36.886700,2018-11-26 11:33:08,,[],
82546,2018-11-26 06:33:09,2018-11-26 06:33:09,USD_A3500,36.425000,2018-11-26 06:33:09,,[],
82545,2018-11-26 06:00:09,2018-11-26 06:00:09,USD_A3500,36.425000,2018-11-26 06:00:09,,[],
82100,2018-11-23 14:33:08,2018-11-23 14:33:08,USD_A3500,36.425000,2018-11-23 14:33:08,,[],
82019,2018-11-23 14:00:16,2018-11-23 14:00:16,USD_A3500,36.425000,2018-11-23 14:00:16,,[],
81932,2018-11-23 11:33:09,2018-11-23 11:33:09,USD_A3500,36.425000,2018-11-23 11:33:08,,[],
81931,2018-11-23 06:33:09,2018-11-23 06:33:09,USD_A3500,36.273300,2018-11-23 06:33:09,,[],
81930,2018-11-23 06:00:10,2018-11-23 06:00:10,USD_A3500,36.273300,2018-11-23 06:00:09,,[],
81485,2018-11-22 14:33:08,2018-11-22 14:33:08,USD_A3500,36.273300,2018-11-22 14:33:08,,[],
81401,2018-11-22 14:00:16,2018-11-22 14:00:16,USD_A3500,36.273300,2018-11-22 14:00:16,,[],
81317,2018-11-22 11:33:11,2018-11-22 11:33:11,USD_A3500,36.273300,2018-11-22 11:33:11,,[],
81316,2018-11-22 06:33:11,2018-11-22 06:33:11,USD_A3500,36.258300,2018-11-22 06:33:11,,[],
81315,2018-11-22 06:00:12,2018-11-22 06:00:12,USD_A3500,36.258300,2018-11-22 06:00:12,,[],
80919,2018-11-21 14:33:10,2018-11-21 14:33:10,USD_A3500,36.258300,2018-11-21 14:33:09,,[],
80839,2018-11-21 14:00:16,2018-11-21 14:00:16,USD_A3500,36.258300,2018-11-21 14:00:15,,[],
80759,2018-11-21 11:33:09,2018-11-21 11:33:09,USD_A3500,36.258300,2018-11-21 11:33:09,,[],
80758,2018-11-21 06:33:08,2018-11-21 06:33:08,USD_A3500,35.976700,2018-11-21 06:33:08,,[],
80757,2018-11-21 06:00:09,2018-11-21 06:00:09,USD_A3500,35.976700,2018-11-21 06:00:09,,[],
80372,2018-11-20 14:33:10,2018-11-20 14:33:10,USD_A3500,35.976700,2018-11-20 14:33:10,,[],
80301,2018-11-20 14:00:18,2018-11-20 14:00:18,USD_A3500,35.976700,2018-11-20 14:00:17,,[],
80235,2018-11-20 11:33:09,2018-11-20 11:33:09,USD_A3500,35.976700,2018-11-20 11:33:08,,[],
80234,2018-11-20 11:02:34,2018-11-20 11:02:34,USD_A3500,35.976700,2018-11-20 11:02:34,,[],
80233,2018-11-20 06:33:08,2018-11-20 06:33:08,USD_A3500,35.976700,2018-11-20 06:33:08,,[],
80232,2018-11-20 06:00:09,2018-11-20 06:00:09,USD_A3500,35.976700,2018-11-20 06:00:09,,[],
79911,2018-11-19 14:33:08,2018-11-19 14:33:08,USD_A3500,35.976700,2018-11-19 14:33:08,,[],
79847,2018-11-19 14:00:15,2018-11-19 14:00:15,USD_A3500,35.976700,2018-11-19 14:00:15,,[],
79781,2018-11-19 11:33:10,2018-11-19 11:33:10,USD_A3500,35.976700,2018-11-19 11:33:10,,[],
79780,2018-11-19 06:33:09,2018-11-19 06:33:09,USD_A3500,36.065000,2018-11-19 06:33:09,,[],
79779,2018-11-19 06:00:09,2018-11-19 06:00:09,USD_A3500,36.065000,2018-11-19 06:00:09,,[],
79294,2018-11-16 14:33:09,2018-11-16 14:33:09,USD_A3500,36.065000,2018-11-16 14:33:08,,[],
79203,2018-11-16 14:01:38,2018-11-16 14:01:38,USD_A3500,36.065000,2018-11-16 14:01:38,,[],
79110,2018-11-16 11:33:10,2018-11-16 11:33:10,USD_A3500,36.065000,2018-11-16 11:33:10,,[],
79109,2018-11-16 06:33:11,2018-11-16 06:33:11,USD_A3500,36.123300,2018-11-16 06:33:10,,[],
79108,2018-11-16 06:00:11,2018-11-16 06:00:11,USD_A3500,36.123300,2018-11-16 06:00:10,,[],
78252,2018-11-14 14:33:08,2018-11-14 14:33:08,USD_A3500,35.885000,2018-11-14 14:33:08,,[],
78174,2018-11-14 14:00:17,2018-11-14 14:00:17,USD_A3500,35.885000,2018-11-14 14:00:17,,[],
78092,2018-11-14 11:33:09,2018-11-14 11:33:09,USD_A3500,35.885000,2018-11-14 11:33:09,,[],
78091,2018-11-14 06:33:09,2018-11-14 06:33:09,USD_A3500,35.505000,2018-11-14 06:33:09,,[],
78090,2018-11-14 06:00:09,2018-11-14 06:00:09,USD_A3500,35.505000,2018-11-14 06:00:09,,[],
77705,2018-11-13 14:33:09,2018-11-13 14:33:09,USD_A3500,35.505000,2018-11-13 14:33:09,,[],
77633,2018-11-13 14:01:40,2018-11-13 14:01:40,USD_A3500,35.505000,2018-11-13 14:01:40,,[],
77561,2018-11-13 11:33:11,2018-11-13 11:33:11,USD_A3500,35.505000,2018-11-13 11:33:11,,[],
77560,2018-11-13 06:33:11,2018-11-13 06:33:11,USD_A3500,35.488300,2018-11-13 06:33:11,,[],
77559,2018-11-13 06:00:12,2018-11-13 06:00:12,USD_A3500,35.488300,2018-11-13 06:00:12,,[],
77214,2018-11-12 14:33:09,2018-11-12 14:33:09,USD_A3500,35.488300,2018-11-12 14:33:08,,[],
77151,2018-11-12 14:00:15,2018-11-12 14:00:15,USD_A3500,35.488300,2018-11-12 14:00:14,,[],
77093,2018-11-12 11:33:08,2018-11-12 11:33:08,USD_A3500,35.488300,2018-11-12 11:33:08,,[],
77092,2018-11-12 06:33:09,2018-11-12 06:33:09,USD_A3500,35.609200,2018-11-12 06:33:09,,[],
77091,2018-11-12 06:00:09,2018-11-12 06:00:09,USD_A3500,35.609200,2018-11-12 06:00:09,,[],
76646,2018-11-09 14:33:08,2018-11-09 14:33:08,USD_A3500,35.609200,2018-11-09 14:33:08,,[],
76521,2018-11-09 11:33:09,2018-11-09 11:33:09,USD_A3500,35.609200,2018-11-09 11:33:09,,[],
76520,2018-11-09 06:33:09,2018-11-09 06:33:09,USD_A3500,35.761700,2018-11-09 06:33:09,,[],
76519,2018-11-09 06:00:09,2018-11-09 06:00:09,USD_A3500,35.761700,2018-11-09 06:00:09,,[],
76074,2018-11-08 14:33:09,2018-11-08 14:33:09,USD_A3500,35.761700,2018-11-08 14:33:09,,[],
75991,2018-11-08 14:00:14,2018-11-08 14:00:14,USD_A3500,35.761700,2018-11-08 14:00:14,,[],
75906,2018-11-08 11:33:09,2018-11-08 11:33:09,USD_A3500,35.761700,2018-11-08 11:33:09,,[],
75905,2018-11-08 06:33:09,2018-11-08 06:33:09,USD_A3500,35.547500,2018-11-08 06:33:09,,[],
75904,2018-11-08 06:00:09,2018-11-08 06:00:09,USD_A3500,35.547500,2018-11-08 06:00:09,,[],
75479,2018-11-07 14:34:11,2018-11-07 14:34:11,USD_A3500,35.547500,2018-11-07 14:34:11,,[],
75399,2018-11-07 14:00:15,2018-11-07 14:00:15,USD_A3500,35.547500,2018-11-07 14:00:14,,[],
75319,2018-11-07 11:33:09,2018-11-07 11:33:09,USD_A3500,35.547500,2018-11-07 11:33:08,,[],
75318,2018-11-07 06:33:09,2018-11-07 06:33:09,USD_A3500,35.547500,2018-11-07 06:33:09,,[],
75317,2018-11-07 06:00:09,2018-11-07 06:00:09,USD_A3500,35.547500,2018-11-07 06:00:09,,[],
74916,2018-11-06 14:33:09,2018-11-06 14:33:09,USD_A3500,35.547500,2018-11-06 14:33:08,,[],
74840,2018-11-06 14:00:15,2018-11-06 14:00:15,USD_A3500,35.547500,2018-11-06 14:00:15,,[],
74760,2018-11-06 11:33:08,2018-11-06 11:33:08,USD_A3500,35.547500,2018-11-06 11:33:08,,[],
74759,2018-11-06 06:33:09,2018-11-06 06:33:09,USD_A3500,35.590000,2018-11-06 06:33:09,,[],
74758,2018-11-06 06:00:09,2018-11-06 06:00:09,USD_A3500,35.590000,2018-11-06 06:00:08,,[],
74383,2018-11-05 14:33:11,2018-11-05 14:33:11,USD_A3500,35.590000,2018-11-05 14:33:11,,[],
74308,2018-11-05 14:00:15,2018-11-05 14:00:15,USD_A3500,35.590000,2018-11-05 14:00:15,,[],
74238,2018-11-05 11:33:08,2018-11-05 11:33:08,USD_A3500,35.590000,2018-11-05 11:33:08,,[],
74237,2018-11-05 06:33:08,2018-11-05 06:33:08,USD_A3500,35.743300,2018-11-05 06:33:08,,[],
74236,2018-11-05 06:00:09,2018-11-05 06:00:09,USD_A3500,35.743300,2018-11-05 06:00:09,,[],
73731,2018-11-02 14:33:11,2018-11-02 14:33:11,USD_A3500,35.743300,2018-11-02 14:33:10,,[],
73635,2018-11-02 14:00:16,2018-11-02 14:00:16,USD_A3500,35.743300,2018-11-02 14:00:16,,[],
73539,2018-11-02 11:33:09,2018-11-02 11:33:09,USD_A3500,35.743300,2018-11-02 11:33:08,,[],
73538,2018-11-02 06:33:08,2018-11-02 06:33:08,USD_A3500,36.196700,2018-11-02 06:33:08,,[],
73537,2018-11-02 06:00:09,2018-11-02 06:00:09,USD_A3500,36.196700,2018-11-02 06:00:09,,[],
73032,2018-11-01 14:33:09,2018-11-01 14:33:09,USD_A3500,36.196700,2018-11-01 14:33:09,,[],
72937,2018-11-01 14:00:42,2018-11-01 14:00:42,USD_A3500,36.196700,2018-11-01 14:00:42,,[],
72840,2018-11-01 11:33:09,2018-11-01 11:33:09,USD_A3500,36.196700,2018-11-01 11:33:09,,[],
72839,2018-11-01 06:33:08,2018-11-01 06:33:08,USD_A3500,36.831700,2018-11-01 06:33:08,,[],
72838,2018-11-01 06:00:10,2018-11-01 06:00:10,USD_A3500,36.831700,2018-11-01 06:00:09,,[],
72437,2018-10-31 14:33:08,2018-10-31 14:33:08,USD_A3500,36.831700,2018-10-31 14:33:08,,[],
72345,2018-10-31 14:05:22,2018-10-31 14:05:22,USD_A3500,36.831700,2018-10-31 14:05:21,,[],
72253,2018-10-31 11:33:10,2018-10-31 11:33:10,USD_A3500,36.831700,2018-10-31 11:33:10,,[],
72252,2018-10-31 06:33:10,2018-10-31 06:33:10,USD_A3500,36.793300,2018-10-31 06:33:10,,[],
72251,2018-10-31 06:00:11,2018-10-31 06:00:11,USD_A3500,36.793300,2018-10-31 06:00:10,,[],
71907,2018-10-30 14:33:09,2018-10-30 14:33:09,USD_A3500,36.793300,2018-10-30 14:33:09,,[],
71825,2018-10-30 14:00:29,2018-10-30 14:00:29,USD_A3500,36.793300,2018-10-30 14:00:29,,[],
71739,2018-10-30 11:33:09,2018-10-30 11:33:09,USD_A3500,36.793300,2018-10-30 11:33:09,,[],
71738,2018-10-30 06:33:10,2018-10-30 06:33:10,USD_A3500,36.785000,2018-10-30 06:33:09,,[],
71737,2018-10-30 06:00:09,2018-10-30 06:00:09,USD_A3500,36.785000,2018-10-30 06:00:09,,[],
71332,2018-10-29 14:33:08,2018-10-29 14:33:08,USD_A3500,36.785000,2018-10-29 14:33:08,,[],
71257,2018-10-29 14:00:13,2018-10-29 14:00:13,USD_A3500,36.785000,2018-10-29 14:00:13,,[],
71187,2018-10-29 11:33:08,2018-10-29 11:33:08,USD_A3500,36.785000,2018-10-29 11:33:08,,[],
71186,2018-10-29 06:33:09,2018-10-29 06:33:09,USD_A3500,36.788300,2018-10-29 06:33:08,,[],
71185,2018-10-29 06:00:10,2018-10-29 06:00:10,USD_A3500,36.788300,2018-10-29 06:00:10,,[],
70680,2018-10-26 14:33:09,2018-10-26 14:33:09,USD_A3500,36.788300,2018-10-26 14:33:09,,[],
70584,2018-10-26 14:00:16,2018-10-26 14:00:16,USD_A3500,36.788300,2018-10-26 14:00:16,,[],
70488,2018-10-26 11:33:09,2018-10-26 11:33:09,USD_A3500,36.788300,2018-10-26 11:33:08,,[],
70487,2018-10-26 06:33:09,2018-10-26 06:33:09,USD_A3500,36.541700,2018-10-26 06:33:08,,[],
70486,2018-10-26 06:00:09,2018-10-26 06:00:09,USD_A3500,36.541700,2018-10-26 06:00:09,,[],
70001,2018-10-25 14:33:08,2018-10-25 14:33:08,USD_A3500,36.541700,2018-10-25 14:33:08,,[],
69912,2018-10-25 14:00:16,2018-10-25 14:00:16,USD_A3500,36.541700,2018-10-25 14:00:16,,[],
69817,2018-10-25 11:33:10,2018-10-25 11:33:10,USD_A3500,36.541700,2018-10-25 11:33:10,,[],
69816,2018-10-25 06:33:11,2018-10-25 06:33:11,USD_A3500,36.773300,2018-10-25 06:33:11,,[],
69815,2018-10-25 06:00:11,2018-10-25 06:00:11,USD_A3500,36.773300,2018-10-25 06:00:11,,[],
69287,2018-10-24 14:00:14,2018-10-24 14:00:14,USD_A3500,36.773300,2018-10-24 14:00:14,,[],
69203,2018-10-24 11:33:10,2018-10-24 11:33:10,USD_A3500,36.773300,2018-10-24 11:33:10,,[],
69202,2018-10-24 06:33:10,2018-10-24 06:33:10,USD_A3500,36.416700,2018-10-24 06:33:10,,[],
69201,2018-10-24 06:00:11,2018-10-24 06:00:11,USD_A3500,36.416700,2018-10-24 06:00:11,,[],
68844,2018-10-23 14:33:09,2018-10-23 14:33:09,USD_A3500,36.416700,2018-10-23 14:33:08,,[],
